"holder_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_s7q01","pp_s7q02","pp_s7q03","pp_s7q04","pp_s7q05","pp_s7q06","pp_s7q07","pp_s7q08","pp_s7q09","pp_s7q10_a","pp_s7q10_b","pp_s7q11","pp_s7q12","pp_s7q13","pp_s7q14","pp_s7q15","pp_s7q16"
"0305010150402601","03050101504026","03050101504",1,5194.046875,3,5,1,15,4,26,1,1,2,7,2,6,1,,1,,5,,1,2,0,0,0,0
"0305010150404701","03050101504047","03050101504",1,5194.046875,3,5,1,15,4,47,1,1,1,,1,,2,4,1,,1,2,4,,100,50,50,
"0305010150406901","03050101504069","03050101504",1,5194.046875,3,5,1,15,4,69,1,1,1,,2,1,2,6,1,,3,,2,,8,3,5,
"0305010150409001","03050101504090","03050101504",1,5194.046875,3,5,1,15,4,90,1,1,2,7,2,2,2,6,1,,5,,2,,,,,
"0305010150411101","03050101504111","03050101504",1,5194.046875,3,5,1,15,4,111,1,1,2,7,1,,2,6,1,,5,,2,,,,,
"0305010150413201","03050101504132","03050101504",1,5194.046875,3,5,1,15,4,132,1,1,2,6,2,1,2,4,2,3,5,,1,2,0,0,0,0
"0305010150415301","03050101504153","03050101504",1,5194.046875,3,5,1,15,4,153,1,1,2,7,2,2,2,6,2,2,5,,2,,,,,
"0305010150417501","03050101504175","03050101504",1,5194.046875,3,5,1,15,4,175,1,1,2,3,2,6,2,2,2,4,5,,2,,,,,
"0305010150419601","03050101504196","03050101504",1,5194.046875,3,5,1,15,4,196,1,1,2,7,2,6,1,,2,3,5,,1,2,,,,
"0305070120400601","03050701204006","03050701204",1,4133.9072265625,3,5,7,12,4,6,1,1,2,3,2,2,1,,1,,5,,0,6,,,,
"0305070120401801","03050701204018","03050701204",1,4133.9072265625,3,5,7,12,4,18,1,1,2,4,1,,2,3,1,,5,,2,,,,,
"0305070120402401","03050701204024","03050701204",1,4133.9072265625,3,5,7,12,4,24,1,1,2,4,2,4,1,,2,2,5,,0,3,,,,
"0305070120404301","03050701204043","03050701204",1,4133.9072265625,3,5,7,12,4,43,1,1,2,3,2,5,2,2,1,,5,,2,,,,,
"0305070120406101","03050701204061","03050701204",1,4133.9072265625,3,5,7,12,4,61,1,1,2,2,1,,2,2,1,,5,,2,,,,,
"0305070120407901","03050701204079","03050701204",1,4133.9072265625,3,5,7,12,4,79,1,1,2,4,2,4,2,4,1,,5,,2,,,,,
"0305070120409701","03050701204097","03050701204",1,4133.9072265625,3,5,7,12,4,97,1,1,2,4,2,3,2,2,1,,5,,1,3,,,,
"0305070120409704","03050701204097","03050701204",1,4133.9072265625,3,5,7,12,4,97,4,1,2,4,2,4,2,2,2,3,5,,1,2,,,,
"0305070120411501","03050701204115","03050701204",1,4133.9072265625,3,5,7,12,4,115,1,1,2,3,2,4,2,2,1,,5,,2,,,,,
"0305070120413301","03050701204133","03050701204",1,4133.9072265625,3,5,7,12,4,133,1,1,2,3,2,5,2,2,2,3,5,,2,,,,,
"0305070120415101","03050701204151","03050701204",1,4133.9072265625,3,5,7,12,4,151,1,1,2,3,2,5,2,2,2,2,5,,2,,,,,
"0305070120416901","03050701204169","03050701204",1,4133.9072265625,3,5,7,12,4,169,1,1,2,3,2,1,2,2,2,3,5,,0,6,,,,
"0305110030700101","03051100307001","03051100307",1,3260.21875,3,5,11,3,7,1,1,1,1,,1,,2,6,1,,4,,2,,225,75,150,0
"0305110030702101","03051100307021","03051100307",1,3260.21875,3,5,11,3,7,21,1,1,1,,1,,2,6,1,,4,,1,2,200,50,150,
"0305110030704001","03051100307040","03051100307",1,3260.21875,3,5,11,3,7,40,1,1,1,,1,,2,2,1,,4,,2,,265,100,165,
"0305110030706301","03051100307063","03051100307",1,3260.21875,3,5,11,3,7,63,1,1,1,,1,,1,,1,,4,,0,6,150,50,100,0
"0305110030708201","03051100307082","03051100307",1,3260.21875,3,5,11,3,7,82,1,1,2,3,2,2,2,2,1,,5,,0,1,,,,
"0305110030710201","03051100307102","03051100307",1,3260.21875,3,5,11,3,7,102,1,1,1,,2,2,2,2,1,,4,,0,1,2,0,2,0
"0305110030712601","03051100307126","03051100307",1,3260.21875,3,5,11,3,7,126,1,1,1,,1,,2,2,1,,4,,2,,225,75,150,
"0305110030714401","03051100307144","03051100307",1,3260.21875,3,5,11,3,7,144,1,1,1,,1,,2,6,1,,4,,2,,250,150,100,
"0305110030716601","03051100307166","03051100307",1,3260.21875,3,5,11,3,7,166,1,1,1,,1,,2,6,1,,4,,1,2,38,13,25,
"0305110030716603","03051100307166","03051100307",1,3260.21875,3,5,11,3,7,166,3,2,2,7,2,5,2,2,2,5,5,,0,5,,,,
"0305110030718401","03051100307184","03051100307",1,3260.21875,3,5,11,3,7,184,1,1,1,,1,,2,2,1,,4,,1,2,75,25,50,
"0305130070200301","03051300702003","03051300702",1,3222.39526367188,3,5,13,7,2,3,1,1,1,,2,3,2,2,2,5,1,,2,,52,52,,
"0305130070201701","03051300702017","03051300702",1,3222.39526367188,3,5,13,7,2,17,1,1,1,,2,3,1,,1,,1,,2,,75,75,,
"0305130070202403","03051300702024","03051300702",1,3222.39526367188,3,5,13,7,2,24,3,1,1,,2,1,2,2,2,2,1,,3,,200,200,,
"0305130070203801","03051300702038","03051300702",1,3222.39526367188,3,5,13,7,2,38,1,1,1,,1,,2,2,1,,1,,2,,200,200,,
"0305130070204501","03051300702045","03051300702",1,3222.39526367188,3,5,13,7,2,45,1,1,1,,2,1,2,2,2,3,1,,2,,125,100,25,
"0305130070206601","03051300702066","03051300702",1,3222.39526367188,3,5,13,7,2,66,1,1,1,,2,1,2,2,2,3,1,,2,,75,75,,
"0305130070208701","03051300702087","03051300702",1,3222.39526367188,3,5,13,7,2,87,1,1,1,,1,,2,5,1,,1,,3,,150,150,,
"0305130070210801","03051300702108","03051300702",1,3222.39526367188,3,5,13,7,2,108,1,1,1,,2,1,2,2,1,,1,,2,,100,100,,
"0305130070212901","03051300702129","03051300702",1,3222.39526367188,3,5,13,7,2,129,1,1,1,,1,,2,2,1,,1,,0,1,50,50,,
"0305130070215001","03051300702150","03051300702",1,3222.39526367188,3,5,13,7,2,150,1,1,1,,2,1,2,2,1,,1,,2,,125,100,25,
"0305130070217101","03051300702171","03051300702",1,3222.39526367188,3,5,13,7,2,171,1,1,2,4,2,1,2,2,2,2,5,,0,1,,,,
"0305130070219201","03051300702192","03051300702",1,3222.39526367188,3,5,13,7,2,192,1,1,1,,2,1,2,2,1,,1,,2,,100,100,,
"0305150070300201","03051500703002","03051500703",1,4100.65234375,3,5,15,7,3,2,1,1,2,2,2,1,1,,1,,5,,,6,,,,
"0305150070302001","03051500703020","03051500703",1,4100.65234375,3,5,15,7,3,20,1,1,1,,1,,2,2,1,,3,,1,2,8300,4800,3500,
"0305150070302002","03051500703020","03051500703",1,4100.65234375,3,5,15,7,3,20,2,1,1,,1,,2,2,1,,3,2,1,2,490,,4900,
"0305150070302003","03051500703020","03051500703",1,4100.65234375,3,5,15,7,3,20,3,1,2,3,2,2,2,2,1,,5,,0,6,,,,
"0305150070303801","03051500703038","03051500703",1,4100.65234375,3,5,15,7,3,38,1,1,1,,1,,2,4,1,,1,2,2,,100,50,50,
"0305150070305601","03051500703056","03051500703",1,4100.65234375,3,5,15,7,3,56,1,1,1,,1,,1,,1,,3,,2,,5,,5,
"0305150070307501","03051500703075","03051500703",1,4100.65234375,3,5,15,7,3,75,1,2,2,2,1,,2,6,1,,5,,0,,,,,
"0305150070310001","03051500703100","03051500703",1,4100.65234375,3,5,15,7,3,100,1,1,2,2,2,1,,,1,,5,,,6,,,,
"0305150070311801","03051500703118","03051500703",1,4100.65234375,3,5,15,7,3,118,1,1,1,,1,,2,2,1,,3,,1,2,7,,7,
"0305150070313601","03051500703136","03051500703",1,4100.65234375,3,5,15,7,3,136,1,1,1,,1,,1,,1,,1,3,1,2,68,28,60,
"0305150070315401","03051500703154","03051500703",1,4100.65234375,3,5,15,7,3,154,1,1,2,3,1,,1,,1,,5,1,0,,,,,
"0305150070317201","03051500703172","03051500703",1,4100.65234375,3,5,15,7,3,172,1,1,1,,1,,2,2,1,,1,,2,,50,,50,
"0305210080800301","03052100808003","03052100808",1,5709.07470703125,3,5,21,8,8,3,1,1,1,,2,4,2,3,2,3,2,,0,6,,,10,
"0305210080802001","03052100808020","03052100808",1,5709.07470703125,3,5,21,8,8,20,1,1,2,6,2,4,2,2,2,1,5,,0,6,,,,
"0305210080803501","03052100808035","03052100808",1,5709.07470703125,3,5,21,8,8,35,1,1,2,6,2,3,2,3,1,,5,,2,,,,,
"0305210080805301","03052100808053","03052100808",1,5709.07470703125,3,5,21,8,8,53,1,1,2,2,2,2,2,2,1,,5,,2,,,,,
"0305210080806901","03052100808069","03052100808",1,5709.07470703125,3,5,21,8,8,69,1,2,2,3,2,4,2,2,1,,5,,0,6,,,,
"0305210080808501","03052100808085","03052100808",1,5709.07470703125,3,5,21,8,8,85,1,1,2,1,2,4,1,,1,,5,,1,3,,,,
"0305210080810001","03052100808100","03052100808",1,5709.07470703125,3,5,21,8,8,100,1,1,2,6,2,3,2,2,1,,5,2,2,,2,,,
"0305210080811701","03052100808117","03052100808",1,5709.07470703125,3,5,21,8,8,117,1,1,2,3,2,3,2,2,1,,5,,0,6,,,,
"0305210080813301","03052100808133","03052100808",1,5709.07470703125,3,5,21,8,8,133,1,1,1,,2,4,2,3,1,,2,,2,,,,25,0
"0305210080814901","03052100808149","03052100808",1,5709.07470703125,3,5,21,8,8,149,1,1,2,6,2,4,2,2,1,,5,,2,,,,,
"0305210080814902","03052100808149","03052100808",1,5709.07470703125,3,5,21,8,8,149,2,1,1,,2,4,2,2,1,,2,,1,6,,,25,
"0306020260300201","03060202603002","03060202603",1,7122.654296875,3,6,2,26,3,2,1,1,1,,1,,2,6,1,,4,,2,,400,250,150,400
"0306020260301201","03060202603012","03060202603",1,7122.654296875,3,6,2,26,3,12,1,1,1,,1,,1,,1,,4,,1,2,135,80,55,
"0306020260301701","03060202603017","03060202603",1,7122.654296875,3,6,2,26,3,17,1,1,1,,1,,1,,1,,4,3,2,,225,150,75,
"0306020260303101","03060202603031","03060202603",1,477.738983154297,3,6,2,26,3,31,1,,,,,,,,,,,,,,,,,
"0306020260303301","03060202603033","03060202603",1,7122.654296875,3,6,2,26,3,33,1,1,1,,1,,2,6,1,,4,,3,,400,250,150,
"0306020260304801","03060202603048","03060202603",1,7122.654296875,3,6,2,26,3,48,1,1,1,,1,,1,,1,,4,,1,2,125,50,75,
"0306020260306301","03060202603063","03060202603",1,7122.654296875,3,6,2,26,3,63,1,1,1,,1,,1,,1,,4,,2,,250,125,125,
"0306020260307801","03060202603078","03060202603",1,7122.654296875,3,6,2,26,3,78,1,1,1,,1,,1,,1,,4,,2,,350,150,200,
"0306020260310801","03060202603108","03060202603",1,7122.654296875,3,6,2,26,3,108,1,1,1,,1,,2,6,1,,4,,3,,400,250,150,
"0306020260312301","03060202603123","03060202603",1,7122.654296875,3,6,2,26,3,123,1,1,1,,1,,2,6,1,,4,,2,,350,200,150,
"0306020260313801","03060202603138","03060202603",1,7122.654296875,3,6,2,26,3,138,1,1,1,,1,,2,6,1,,4,,0,7,204,74,131,
"0306040200100101","03060402001001","03060402001",1,5867.81591796875,3,6,4,20,1,1,1,1,2,2,2,1,2,2,1,,5,5,2,,,,,
"0306040200101301","03060402001013","03060402001",1,5867.81591796875,3,6,4,20,1,13,1,1,2,2,1,,2,2,1,,5,,1,2,,,,
"0306040200101901","03060402001019","03060402001",1,5867.81591796875,3,6,4,20,1,19,1,1,1,,1,,1,,2,3,1,,1,2,20,10,10,
"0306040200103101","03060402001031","03060402001",1,5867.81591796875,3,6,4,20,1,31,1,1,2,2,1,,2,2,1,,5,,0,6,,,,
"0306040200103701","03060402001037","03060402001",1,5867.81591796875,3,6,4,20,1,37,1,1,1,,1,,1,,1,,,,1,2,4350,,4350,
"0306040200105501","03060402001055","03060402001",1,5867.81591796875,3,6,4,20,1,55,1,1,1,,1,,1,,1,,4,,1,2,3225,,3225,
"0306040200107301","03060402001073","03060402001",1,5867.81591796875,3,6,4,20,1,73,1,1,1,,1,,1,,2,3,4,,2,,50,,50,
"0306040200109101","03060402001091","03060402001",1,5867.81591796875,3,6,4,20,1,91,1,1,2,3,1,,2,2,2,3,5,,2,,,,,
"0306040200110901","03060402001109","03060402001",1,5867.81591796875,3,6,4,20,1,109,1,1,1,,1,,1,,2,3,4,,2,,50,25,25,
"0306040200112701","03060402001127","03060402001",1,5867.81591796875,3,6,4,20,1,127,1,1,1,,1,,2,2,2,3,4,,1,2,50,25,25,
"0306040200114501","03060402001145","03060402001",1,5867.81591796875,3,6,4,20,1,145,1,1,1,,1,,1,,1,,4,,1,3,50,25,25,
"0306040200116301","03060402001163","03060402001",1,5867.81591796875,3,6,4,20,1,163,1,1,2,2,1,,1,,1,,5,,2,,,,,
"0306060210300401","03060602103004","03060602103",1,6681.53955078125,3,6,6,21,3,4,1,2,2,,2,6,2,2,2,5,5,,0,,,,,
"0306060210302201","03060602103022","03060602103",1,6681.53955078125,3,6,6,21,3,22,1,1,2,1,2,1,2,6,2,3,5,,0,6,0,0,0,0
"0306060210304101","03060602103041","03060602103",1,6681.53955078125,3,6,6,21,3,41,1,1,1,,1,,1,,1,,4,,1,2,100,0,100,0
"0306060210305901","03060602103059","03060602103",1,6681.53955078125,3,6,6,21,3,59,1,1,1,,1,,2,2,1,,2,,2,2,150,0,150,0
"0306060210307701","03060602103077","03060602103",1,6681.53955078125,3,6,6,21,3,77,1,1,1,,1,,1,,1,,4,,2,,200,0,200,
"0306060210309701","03060602103097","03060602103",1,6681.53955078125,3,6,6,21,3,97,1,1,1,,2,6,1,,2,3,4,,0,6,50,0,50,0
"0306060210311701","03060602103117","03060602103",1,6681.53955078125,3,6,6,21,3,117,1,1,1,,1,,1,,1,,4,,2,,100,0,100,
"0306060210313501","03060602103135","03060602103",1,6681.53955078125,3,6,6,21,3,135,1,1,1,,1,,2,2,1,,4,,4,,150,0,150,0
"0306060210315401","03060602103154","03060602103",1,6681.53955078125,3,6,6,21,3,154,1,1,2,7,2,1,2,2,2,3,5,,,5,,0,0,0
"0306060210317201","03060602103172","03060602103",1,6681.53955078125,3,6,6,21,3,172,1,1,1,,1,,1,,1,,4,,3,,100,0,100,0
"0306090180700401","03060901807004","03060901807",1,7929.958984375,3,6,9,18,7,4,1,1,1,,1,,2,2,1,,4,,2,,75,75,,
"0306090180701901","03060901807019","03060901807",1,7929.958984375,3,6,9,18,7,19,1,1,1,,1,,1,,1,,4,,2,,192,167,25,
"0306090180704301","03060901807043","03060901807",1,7929.958984375,3,6,9,18,7,43,1,2,2,7,2,5,2,2,2,3,5,,0,6,,,,
"0306090180706501","03060901807065","03060901807",1,7929.958984375,3,6,9,18,7,65,1,2,2,3,2,5,2,2,2,3,5,,0,,,,,
"0306090180708101","03060901807081","03060901807",1,7929.958984375,3,6,9,18,7,81,1,1,1,,1,,2,2,1,,4,,4,,125,100,25,
"0306090180709601","03060901807096","03060901807",1,7929.958984375,3,6,9,18,7,96,1,1,1,,1,,2,2,1,,4,,3,,200,175,25,
"0306090180711301","03060901807113","03060901807",1,7929.958984375,3,6,9,18,7,113,1,1,1,,1,,2,2,1,,4,,3,,100,75,25,
"0306090180712801","03060901807128","03060901807",1,7929.958984375,3,6,9,18,7,128,1,1,1,,1,,2,2,1,,4,,2,,25,25,,
"0306090180714301","03060901807143","03060901807",1,7929.958984375,3,6,9,18,7,143,1,1,1,,1,,2,2,1,,4,,3,,50,50,,
"0306090180715901","03060901807159","03060901807",1,7929.958984375,3,6,9,18,7,159,1,1,1,,1,,2,2,1,,4,,2,,200,150,50,
"0306110220700301","03061102207003","03061102207",1,8680.4580078125,3,6,11,22,7,3,1,1,1,,1,,2,3,1,,4,,2,,200,100,100,
"0306110220701301","03061102207013","03061102207",1,8680.4580078125,3,6,11,22,7,13,1,1,1,,1,,2,2,2,3,4,,2,,50,,25,
"0306110220701801","03061102207018","03061102207",1,8680.4580078125,3,6,11,22,7,18,1,1,2,3,2,2,2,2,2,3,5,,2,,,,,
"0306110220703301","03061102207033","03061102207",1,8680.4580078125,3,6,11,22,7,33,1,1,1,,1,,1,,1,,4,1,0,8,100,50,50,
"0306110220704801","03061102207048","03061102207",1,8680.4580078125,3,6,11,22,7,48,1,2,2,3,2,5,2,2,2,3,5,,0,7,,,,
"0306110220706301","03061102207063","03061102207",1,8680.4580078125,3,6,11,22,7,63,1,1,1,,1,,2,2,1,,4,,1,2,15,10,5,
"0306110220709301","03061102207093","03061102207",1,8680.4580078125,3,6,11,22,7,93,1,1,1,,1,,2,2,1,,4,2,1,3,200,100,100,
"0306110220710801","03061102207108","03061102207",1,8680.4580078125,3,6,11,22,7,108,1,1,1,,1,,2,2,1,,2,,1,2,50,25,25,
"0306110220712301","03061102207123","03061102207",1,507.629119873047,3,6,11,22,7,123,1,,,,,,,,,,,,,,,,,
"0306110220712401","03061102207124","03061102207",1,8680.4580078125,3,6,11,22,7,124,1,1,1,,1,,2,6,1,,4,,3,,150,100,50,
"0306110220713901","03061102207139","03061102207",1,8680.4580078125,3,6,11,22,7,139,1,1,1,,1,,2,2,1,,4,2,3,,150,75,75,
"0306140010501201","03061400105012","03061400105",0,1561.55029296875,3,6,14,1,5,12,1,,,,2,4,2,2,2,1,,,0,7,,,,
"0306160120700101","03061601207001","03061601207",1,6235.796875,3,6,16,12,7,1,1,1,2,3,1,,2,2,1,,,,0,4,,,,
"0306160120701301","03061601207013","03061601207",1,6235.796875,3,6,16,12,7,13,1,1,2,3,2,1,2,2,1,,,,0,6,,,,
"0306160120701901","03061601207019","03061601207",1,6235.796875,3,6,16,12,7,19,1,1,2,3,2,2,2,2,1,,,,0,4,,,,
"0306160120703701","03061601207037","03061601207",1,6235.796875,3,6,16,12,7,37,1,1,2,3,2,2,2,2,1,,,,1,2,,,,
"0306160120705501","03061601207055","03061601207",1,6235.796875,3,6,16,12,7,55,1,1,2,2,2,1,2,2,1,,,,0,6,,,,
"0306160120707301","03061601207073","03061601207",1,6235.796875,3,6,16,12,7,73,1,1,1,,1,,2,2,1,,,,1,3,,,,
"0306160120709101","03061601207091","03061601207",1,6235.796875,3,6,16,12,7,91,1,1,1,,1,,2,2,1,,1,,0,4,,,,
"0306160120710901","03061601207109","03061601207",1,6235.796875,3,6,16,12,7,109,1,1,2,3,1,,2,2,1,,,,0,4,,,,
"0306160120712101","03061601207121","03061601207",1,6235.796875,3,6,16,12,7,121,1,1,2,3,2,2,2,2,2,1,,,0,4,,,,
"0306160120714501","03061601207145","03061601207",1,6235.796875,3,6,16,12,7,145,1,1,2,3,1,,2,2,1,,,,0,6,,,,
"0306160120716401","03061601207164","03061601207",1,6235.796875,3,6,16,12,7,164,1,1,2,3,2,2,1,,1,,,,0,7,,,,
"0307010140600401","03070101406004","03070101406",1,6397.40234375,3,7,1,14,6,4,1,1,1,,1,,2,2,2,2,4,,1,2,224,137,87,
"0307010140601601","03070101406016","03070101406",1,6397.40234375,3,7,1,14,6,16,1,1,1,,1,,2,2,2,2,3,,0,6,18,12,6,
"0307010140602201","03070101406022","03070101406",1,6397.40234375,3,7,1,14,6,22,1,1,1,,1,,1,,2,2,4,,1,3,129,126,3,
"0307010140604001","03070101406040","03070101406",1,6397.40234375,3,7,1,14,6,40,1,1,1,,1,,1,,2,2,4,,1,2,230,130,100,
"0307010140605801","03070101406058","03070101406",1,6397.40234375,3,7,1,14,6,58,1,1,1,,1,,2,2,2,2,4,,1,2,85,60,25,
"0307010140607601","03070101406076","03070101406",1,6397.40234375,3,7,1,14,6,76,1,1,1,,1,,2,4,2,2,4,,2,,300,200,100,
"0307010140609401","03070101406094","03070101406",1,6397.40234375,3,7,1,14,6,94,1,2,2,3,2,5,2,2,2,2,,,1,2,,0,0,
"0307010140611201","03070101406112","03070101406",1,6397.40234375,3,7,1,14,6,112,1,1,1,,1,,2,2,1,,4,,1,2,2595,475,112,
"0307010140613001","03070101406130","03070101406",1,6397.40234375,3,7,1,14,6,130,1,1,1,,1,,1,,2,2,4,,1,2,,100,66,1665
"0307010140614901","03070101406149","03070101406",1,6397.40234375,3,7,1,14,6,149,1,1,1,,1,,2,4,1,,4,,1,2,118,55,63,
"0307010140616701","03070101406167","03070101406",1,6397.40234375,3,7,1,14,6,167,1,1,1,,1,,2,6,2,2,4,,,6,78,50,28,
"0307030010500201","03070300105002","03070300105",1,6774.1865234375,3,7,3,1,5,2,1,1,1,,1,,2,2,2,3,4,,1,2,300,150,150,
"0307030010502001","03070300105020","03070300105",1,6774.1865234375,3,7,3,1,5,20,1,1,1,,1,,2,2,1,,4,,1,2,200,100,100,
"0307030010504001","03070300105040","03070300105",1,6774.1865234375,3,7,3,1,5,40,1,1,1,,1,,1,,1,,4,,1,3,200,100,100,
"0307030010505901","03070300105059","03070300105",1,6774.1865234375,3,7,3,1,5,59,1,1,1,,1,,1,,1,,4,,0,7,100,50,50,
"0307030010507701","03070300105077","03070300105",1,6774.1865234375,3,7,3,1,5,77,1,1,1,,1,,2,6,1,,4,,1,3,250,125,125,
"0307030010509501","03070300105095","03070300105",1,6774.1865234375,3,7,3,1,5,95,1,1,1,,1,,1,,1,,4,,1,3,375,125,150,
"0307030010511301","03070300105113","03070300105",1,6774.1865234375,3,7,3,1,5,113,1,1,1,,1,,2,2,2,3,4,,1,2,100,50,50,
"0307030010513101","03070300105131","03070300105",1,6774.1865234375,3,7,3,1,5,131,1,1,1,,1,,2,1,1,,4,,1,2,250,150,100,
"0307030010514901","03070300105149","03070300105",1,6774.1865234375,3,7,3,1,5,149,1,1,1,,1,,1,,1,,4,,2,,174,100,74,
"0307030010516701","03070300105167","03070300105",1,6774.1865234375,3,7,3,1,5,167,1,1,1,,1,,2,2,1,,4,,1,3,200,100,100,
"0307040130200301","03070401302003","03070401302",1,4862.423828125,3,7,4,13,2,3,1,1,1,,1,,1,,1,,4,,2,,200,150,50,
"0307040130201701","03070401302017","03070401302",1,4862.423828125,3,7,4,13,2,17,1,1,1,,1,,1,,1,,4,,2,,300,200,100,
"0307040130202401","03070401302024","03070401302",1,4862.423828125,3,7,4,13,2,24,1,1,1,,1,,2,2,1,,4,,1,2,97,62,34,
"0307040130203801","03070401302038","03070401302",1,4862.423828125,3,7,4,13,2,38,1,1,1,,1,,1,,1,,4,,1,7,166,116,50,
"0307040130204501","03070401302045","03070401302",1,4862.423828125,3,7,4,13,2,45,1,1,1,,1,,1,,1,,4,,0,8,138,75,63,
"0307040130206601","03070401302066","03070401302",1,4862.423828125,3,7,4,13,2,66,1,1,2,7,1,,2,4,1,,4,,0,6,75,50,25,
"0307040130208701","03070401302087","03070401302",1,4862.423828125,3,7,4,13,2,87,1,1,1,,1,,2,6,1,,4,,1,2,100,50,50,
"0307040130210801","03070401302108","03070401302",1,4862.423828125,3,7,4,13,2,108,1,1,1,,1,,2,2,1,,4,,2,,225,150,75,
"0307040130212901","03070401302129","03070401302",1,4862.423828125,3,7,4,13,2,129,1,1,1,,1,,1,,1,,4,,1,3,250,150,100,
"0307040130215001","03070401302150","03070401302",1,4862.423828125,3,7,4,13,2,150,1,1,1,,1,,1,,1,,4,,1,3,208,112,95,
"0307040130217101","03070401302171","03070401302",1,4862.423828125,3,7,4,13,2,171,1,1,1,,1,,1,,1,,4,,2,,125,100,25,
"0307040130219201","03070401302192","03070401302",1,4862.423828125,3,7,4,13,2,192,1,1,1,,1,,1,,1,,4,,4,,350,200,150,
"0307050010501501","03070500105015","03070500105",0,1098.09643554688,3,7,5,1,5,15,1,2,2,7,2,5,2,6,2,5,5,,0,7,,,,
"0307050010506701","03070500105067","03070500105",0,1098.09643554688,3,7,5,1,5,67,1,1,2,6,2,6,2,6,1,,5,,0,3,,,,
"0307050240500301","03070502405003","03070502405",1,4470.9580078125,3,7,5,24,5,3,1,1,1,,1,,2,2,1,,1,4,1,2,160,300,860,
"0307050240501701","03070502405017","03070502405",1,4470.9580078125,3,7,5,24,5,17,1,1,1,,1,,1,,1,,4,,1,2,152,102,49,
"0307050240502401","03070502405024","03070502405",1,4470.9580078125,3,7,5,24,5,24,1,1,1,,1,,1,,1,,4,,,6,840,16,640,
"0307050240503801","03070502405038","03070502405",1,4470.9580078125,3,7,5,24,5,38,1,1,1,,1,,2,2,1,,1,4,1,3,19,74,43,
"0307050240504501","03070502405045","03070502405",1,4470.9580078125,3,7,5,24,5,45,1,1,1,,1,,1,,1,,4,,1,2,60,46,14,
"0307050240506601","03070502405066","03070502405",1,4470.9580078125,3,7,5,24,5,66,1,1,1,,1,,1,,1,,1,4,1,3,189,93,96,
"0307050240508701","03070502405087","03070502405",1,4470.9580078125,3,7,5,24,5,87,1,1,1,,1,,2,2,1,,4,,0,6,3,3,,
"0307050240510801","03070502405108","03070502405",1,4470.9580078125,3,7,5,24,5,108,1,1,1,,1,,1,,1,,4,,0,1,63,41,22,
"0307050240510804","03070502405108","03070502405",1,4470.9580078125,3,7,5,24,5,108,4,,,,,,,,,,,,,,,,,
"0307050240512901","03070502405129","03070502405",1,4470.9580078125,3,7,5,24,5,129,1,1,1,,1,,2,2,1,,4,,1,4,27,16,11,
"0307050240515001","03070502405150","03070502405",1,4470.9580078125,3,7,5,24,5,150,1,1,1,,1,,2,2,1,,5,,1,2,42,12,30,
"0307050240517101","03070502405171","03070502405",1,4470.9580078125,3,7,5,24,5,171,1,1,1,,1,,2,6,1,,1,4,1,2,75,29,46,
"0307050240519201","03070502405192","03070502405",1,4470.9580078125,3,7,5,24,5,192,1,1,1,,1,,1,,1,,4,,2,,116,67,49,
"0307080140200201","03070801402002","03070801402",1,4731.5966796875,3,7,8,14,2,2,1,1,1,,1,,2,4,1,,4,,,6,564,282,282,
"0307080140201601","03070801402016","03070801402",1,4731.5966796875,3,7,8,14,2,16,1,1,1,,1,,2,2,1,,4,,1,,75,50,25,
"0307080140201602","03070801402016","03070801402",1,4731.5966796875,3,7,8,14,2,16,2,1,1,,1,,2,2,1,,5,,0,7,1,1,,
"0307080140202301","03070801402023","03070801402",1,4731.5966796875,3,7,8,14,2,23,1,1,1,,1,,2,2,1,,4,,3,,259,178,81,
"0307080140203701","03070801402037","03070801402",1,4731.5966796875,3,7,8,14,2,37,1,1,1,,1,,1,,1,,4,,2,,169,104,65,
"0307080140204401","03070801402044","03070801402",1,4731.5966796875,3,7,8,14,2,44,1,2,1,,1,,2,2,1,,4,,2,,90,65,25,
"0307080140204402","03070801402044","03070801402",1,4731.5966796875,3,7,8,14,2,44,2,1,1,,1,,2,2,1,,4,,,6,291,262,29,
"0307080140206501","03070801402065","03070801402",1,4731.5966796875,3,7,8,14,2,65,1,1,1,,1,,1,,1,,4,,2,,182,123,58,
"0307080140208601","03070801402086","03070801402",1,4731.5966796875,3,7,8,14,2,86,1,1,1,,1,,1,,1,,4,,2,,291,191,100,
"0307080140208602","03070801402086","03070801402",1,4731.5966796875,3,7,8,14,2,86,2,1,1,,2,5,2,6,2,5,4,,1,7,50,50,,
"0307080140208603","03070801402086","03070801402",1,4731.5966796875,3,7,8,14,2,86,3,,,,,,,,,,,,,,,,,
"0307080140210701","03070801402107","03070801402",1,4731.5966796875,3,7,8,14,2,107,1,1,1,,1,,2,2,1,,4,,2,,190,139,51,
"0307080140212801","03070801402128","03070801402",1,4731.5966796875,3,7,8,14,2,128,1,1,1,,1,,2,2,1,,4,,0,7,61,44,16,
"0307080140214901","03070801402149","03070801402",1,4731.5966796875,3,7,8,14,2,149,1,1,1,,1,,2,2,1,,4,,2,,100,75,25,
"0307080140217001","03070801402170","03070801402",1,4731.5966796875,3,7,8,14,2,170,1,1,1,,1,,2,2,1,,4,,3,,306,256,50,
