holder_id,household_id,household_id2,ea_id,ea_id2,rural,pw2,saq01,saq02,saq03,saq04,saq05,saq06,pp_saq07,pp_s7q01,pp_s7q02,pp_s7q03,pp_s7q03_other,pp_s7q04,pp_s7q05,pp_s7q05_other,pp_s7q06,pp_s7q07,pp_s7q07_other,pp_s7q08,pp_s7q09,pp_s7q09_other,pp_s7q10_a,pp_s7q10_a_other,pp_s7q10_b,pp_s7q11,pp_s7q12,pp_s7q12_other,pp_s7q13,pp_s7q14,pp_s7q15,pp_s7q16a,pp_s7q16b,pp_s7q17,pp_s7q18_a,pp_s7q18_b,pp_s7q19,pp_s7q20_a,pp_s7q20_b,pp_s7q20_c,pp_s7q21,pp_s7q22,pp_s7q23_a,pp_s7q23_b,hh_saq01,hh_saq02,hh_saq03,hh_saq04,hh_saq05,hh_saq06,hh_saq07,hh_saq08
0103070070913301,01030700709133,010307088800709133,01030700709,010307088800709,Rural,2109.05517578125,Tigray,3,7,7,9,133,1,Yes,Yes,,,No,Ignorance,,Yes,,,No,Ignorance,,Governement Organization,,,1,Using Borrowed Oxen,,37,25,13,25,13,Yes,Tir,2005,20,Stone terracing,Wire mesh (Gabiyon ),Preparing holes for tree plantation,1,1,,,Tigray,3,7,8,88,7,9,133
0103070070916701,01030700709167,010307088800709167,01030700709,010307088800709,Rural,557.9511108398438,Tigray,3,7,7,9,167,1,Yes,Yes,,,Yes,,,No,Unable to Pay the Loan,,Yes,,,Governement Organization,,,0,Using Borrowed Oxen,,38,25,13,25,3,No,,,,,,,1,1,,,Tigray,3,7,8,88,7,9,167
0103070070917101,01030700709171,010307088800709171,01030700709,010307088800709,Rural,2109.05517578125,Tigray,3,7,7,9,171,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,2,,,150,75,75,75,75,No,,,,,,,1,1,,,Tigray,3,7,8,88,7,9,171
0103090010100101,,010309010100101001,,010309010100101,Large town (urban),1513.781127929688,Tigray,3,9,1,1,1,1,Yes,Yes,,,Yes,,,No,Other Specify,Because I don't need credit,Yes,,,Other (Specify),From Cooperatives,,2,,,100,50,50,50,50,Yes,Tir,2005,22,Terracing,Sewerage construction,,1,2,,,Tigray,3,9,1,1,1,1,1
0103090010114101,,010309010100101141,,010309010100101,Large town (urban),1513.781127929688,Tigray,3,9,1,1,141,1,Yes,Yes,,,No,Lack of Adequate Crop Field,,Yes,,,Yes,,,Other (Specify),From Cooperatives,,2,,,75,25,50,25,50,No,,,,,,,1,1,siet tsota medebegna newari abal yelechm,,Tigray,3,9,1,1,1,1,141
0104010120400301,01040101204003,010401088801204003,01040101204,010401088801204,Rural,2636.074462890625,Tigray,4,1,12,4,3,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,2,,,175,100,75,80,75,No,,,,,,,3,1,WEND NEW HEDOYEMIYAMETAW,BE AKABABIW SET ALTELEMEDEM,Tigray,4,1,8,88,12,4,3
0104010120400901,01040101204009,010401088801204009,01040101204,010401088801204,Rural,475.5805053710938,Tigray,4,1,12,4,9,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Other Specify,Because I don't need credit,No,Other Specify,Because I am not caltivating any land,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Tigray,4,1,8,88,12,4,9
0104010120402201,01040101204022,010401088801204022,01040101204,010401088801204,Rural,2636.074462890625,Tigray,4,1,12,4,22,1,Yes,Yes,,,Yes,,,No,Unable to Pay the Loan,,Yes,,,Governement Organization,,Merchants,2,,,110,60,50,60,42,No,,,,,,,4,4,WENDE NEWE YMIGEZAW,,Tigray,4,1,8,88,12,4,22
0104010120404501,01040101204045,010401088801204045,01040101204,010401088801204,Rural,2636.074462890625,Tigray,4,1,12,4,45,1,Yes,Yes,,,Yes,,,No,Non-Availability of the Service,,Yes,,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,100,50,50,25,46,No,,,,,,,2,1,wend kal set ategegam,,Tigray,4,1,8,88,12,4,45
0104010120406301,01040101204063,010401088801204063,01040101204,010401088801204,Rural,2636.074462890625,Tigray,4,1,12,4,63,1,Yes,Yes,,,Yes,,,No,Unable to Pay the Loan,,No,Other Specify,I don't need the advisory services,Governement Organization,,,0,Using Borrowed Oxen,,50,25,25,25,25,No,,,,,,,2,2,akal gudatna,,Tigray,4,1,8,88,12,4,63
0104010120406302,01040101204063,010401088801204063,01040101204,010401088801204,Rural,2636.074462890625,Tigray,4,1,12,4,63,2,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,175,75,100,75,100,Yes,Nehassie,2005,3,Preparing holes for tree plantation,Preparing water harvesting  pits,,2,2,wendem  newe ymigezaw,,Tigray,4,1,8,88,12,4,63
0104010120408101,01040101204081,010401088801204081,01040101204,010401088801204,Rural,2636.074462890625,Tigray,4,1,12,4,81,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,2,,,232,82,150,82,62,Yes,Yekatit,2005,20,Trenches,Stone terracing,Conservation activities,1,1,wend newe hedo ymigezaw,,Tigray,4,1,8,88,12,4,81
0104010120409901,01040101204099,010401088801204099,01040101204,010401088801204,Rural,2636.074462890625,Tigray,4,1,12,4,99,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,2,,,224,150,74,83,74,Yes,Yekatit,2005,7,Others,,,1,1,WENDE NEWE YMIGEZAW,,Tigray,4,1,8,88,12,4,99
0104010120411801,01040101204118,010401088801204118,01040101204,010401088801204,Rural,2636.074462890625,Tigray,4,1,12,4,118,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,1,By Pairing Mine with Other Animal,,150,50,100,32,56,Yes,Nehassie,2005,4,Preparing holes for tree plantation,,,1,1,WEND SELMIGEZA,,Tigray,4,1,8,88,12,4,118
0104010120413601,01040101204136,010401088801204136,01040101204,010401088801204,Rural,2636.074462890625,Tigray,4,1,12,4,136,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,1,Other (Specify),USING HORSE OR COW,150,100,50,100,50,Yes,Nehassie,2005,10,Preparing water harvesting  pits,Preparing holes for tree plantation,,1,1,WEND SELMIGEZAW,,Tigray,4,1,8,88,12,4,136
0104010120415401,01040101204154,010401088801204154,01040101204,010401088801204,Rural,2636.074462890625,Tigray,4,1,12,4,154,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,1,Other (Specify),USING HORSE OR COW,125,75,50,75,50,Yes,Nehassie,2005,5,Preparing water harvesting  pits,,,1,1,wend selmigeza,,Tigray,4,1,8,88,12,4,154
0104010120417201,01040101204172,010401088801204172,01040101204,010401088801204,Rural,2636.074462890625,Tigray,4,1,12,4,172,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,0,Other (Specify),USING HORSE OR COW,170,101,69,101,69,Yes,Hamle,2005,5,Preparing holes for tree plantation,Preparing water harvesting  pits,,1,1,WENDE NEW ABEZANAW YMIGEZAW,,Tigray,4,1,8,88,12,4,172
0104030010901101,01040300109011,010403020100109011,01040300109,010403020100109,Small town (urban),1598.929077148438,Tigray,4,3,1,9,11,1,No,No,Lack of Money,,No,Other Specify,Ignorance,No,Other Specify,Because I don't need credit,No,Other Specify,I don't need the advisory services,Never Used Fertilizer,,,,,,0,0,0,0,0,Yes,Hamle,2005,7,Tree planting,Terracing,Preparing water harvesting  pits,,,,,Tigray,4,3,2,1,1,9,11
0104030010902301,01040300109023,010403020100109023,01040300109,010403020100109,Small town (urban),1598.929077148438,Tigray,4,3,1,9,23,1,Yes,Yes,,,Yes,,,Yes,,,No,Non-Availability of the Service,,Governement Organization,,,2,,,200,100,100,100,100,Yes,Tir,1994,7,Terracing,Conservation activities,Tree planting,1,1,brhmrm mknyat,,Tigray,4,3,2,1,1,9,23
0104030010903501,01040300109035,010403020100109035,01040300109,010403020100109,Small town (urban),1598.929077148438,Tigray,4,3,1,9,35,1,Yes,No,Lack of Money,,No,Other Specify,Ignorance,No,Other Specify,Because I don't need credit,Yes,,,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Tigray,4,3,2,1,1,9,35
0104030010904701,01040300109047,010403020100109047,01040300109,010403020100109,Small town (urban),1598.929077148438,Tigray,4,3,1,9,47,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Other Specify,Because I don't need credit,No,Other Specify,Because I am not caltivating any land,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Tigray,4,3,2,1,1,9,47
0104030010905901,01040300109059,010403020100109059,01040300109,010403020100109,Small town (urban),1598.929077148438,Tigray,4,3,1,9,59,1,No,No,Lack of Money,,No,Other Specify,Ignorance,No,Other Specify,Because I don't need credit,No,Other Specify,I don't need the advisory services,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Tigray,4,3,2,1,1,9,59
0104030010907101,01040300109071,010403020100109071,01040300109,010403020100109,Small town (urban),1598.929077148438,Tigray,4,3,1,9,71,1,No,No,Lack of Money,,No,Other Specify,Ignorance,No,Other Specify,Because I don't need credit,No,Other Specify,I don't need the advisory services,Never Used Fertilizer,,,,,,0,0,0,0,0,Yes,Hamle,2005,6,Tree planting,Terracing,Conservation activities,,,,,Tigray,4,3,2,1,1,9,71
0104030010909501,01040300109095,010403020100109095,01040300109,010403020100109,Small town (urban),1598.929077148438,Tigray,4,3,1,9,95,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,0,Other (Specify),USING BORROWED OXEN,50,25,25,25,25,Yes,Hamle,2005,10,Terracing,Tree planting,Conservation activities,1,1,,,Tigray,4,3,2,1,1,9,95
0104030010910701,01040300109107,010403020100109107,01040300109,010403020100109,Small town (urban),1598.929077148438,Tigray,4,3,1,9,107,1,No,No,Lack of Money,,No,Other Specify,Ignorance,No,Other Specify,Because I don't need credit,No,Other Specify,I don't need the advisory services,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Tigray,4,3,2,1,1,9,107
0104030010911901,01040300109119,010403020100109119,01040300109,010403020100109,Small town (urban),1598.929077148438,Tigray,4,3,1,9,119,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,2,,,175,100,75,100,75,Yes,Hamle,2004,7,Terracing,Conservation activities,Preparing water harvesting  pits,1,1,behmem mknyat,,Tigray,4,3,2,1,1,9,119
0104030010913101,01040300109131,010403020100109131,01040300109,010403020100109,Small town (urban),1598.929077148438,Tigray,4,3,1,9,131,1,Yes,Yes,,,Yes,,,No,Inadequate Service Provided,,Yes,,,Governement Organization,,,0,By Renting Ox,,100,75,25,75,25,Yes,Hamle,2005,10,Terracing,Conservation activities,Preparing holes for tree plantation,1,1,yebiet sra slemibezabgn new,asu kemiseraw and and gzie tseralech,Tigray,4,3,2,1,1,9,131
0104030010914301,01040300109143,010403020100109143,01040300109,010403020100109,Small town (urban),1598.929077148438,Tigray,4,3,1,9,143,1,No,No,Lack of Money,,No,Other Specify,Ignorance,No,Other Specify,Because I don't need credit,No,Other Specify,I don't need the advisory services,Never Used Fertilizer,,,,,,0,0,0,0,0,Yes,Sene,2005,6,,,,,,,,Tigray,4,3,2,1,1,9,143
0104030040400202,01040300404002,010403088800404002,01040300404,010403088800404,Rural,2733.142578125,Tigray,4,3,4,4,2,2,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,0,By Renting Ox,,31,16,15,16,15,Yes,Yekatit,2005,40,Bridge construction,Trenches,Conservation activities,3,1,,,Tigray,4,3,8,88,4,4,2
0104030040400203,01040300404002,010403088800404002,01040300404,010403088800404,Rural,2733.142578125,Tigray,4,3,4,4,2,3,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,0,By Renting Ox,,0,0,0,0,0,Yes,Yekatit,2005,40,Bridge construction,Trenches,Conservation activities,3,1,,,Tigray,4,3,8,88,4,4,2
0104030040400201,01040300404002,010403088800404002,01040300404,010403088800404,Rural,2733.142578125,Tigray,4,3,4,4,2,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,0,By Renting Ox,,173,88,85,88,85,Yes,Yekatit,2005,40,Bridge construction,Trenches,Conservation activities,1,1,,,Tigray,4,3,8,88,4,4,2
0104030040401401,01040300404014,010403088800404014,01040300404,010403088800404,Rural,2733.142578125,Tigray,4,3,4,4,14,1,Yes,Yes,,,No,Non-Availability of the Program,,Yes,,,No,Inadequate Services Provided,,Governement Organization,,,0,By Renting Ox,,100,50,50,50,50,Yes,Yekatit,2005,40,Bridge construction,Trenches,Conservation activities,1,1,YTENA CHEGER,YBET SER SELMIBEZAN,Tigray,4,3,8,88,4,4,14
0104030040402702,01040300404027,010403088800404027,01040300404,010403088800404,Rural,2733.142578125,Tigray,4,3,4,4,27,2,Yes,Yes,,,No,Ignorance,,Yes,,,Yes,,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,87,43,44,43,44,No,,,,,,,1,1,ERJENA,,Tigray,4,3,8,88,4,4,27
0104030040404001,01040300404040,010403088800404040,01040300404,010403088800404,Rural,2733.142578125,Tigray,4,3,4,4,40,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,87,43,44,43,44,Yes,Yekatit,2005,40,Bridge construction,Trenches,Conservation activities,1,1,YWEND SERA SELHON,YBET SER A SELMIBZA,Tigray,4,3,8,88,4,4,40
0104030040405301,01040300404053,010403088800404053,01040300404,010403088800404,Rural,2733.142578125,Tigray,4,3,4,4,53,1,Yes,Yes,,,No,Other Specify,Because the experts are bussy on irrigation work,Yes,,,No,Other Specify,I don't need the advisory services,Governement Organization,,,2,,,174,87,87,87,87,Yes,Yekatit,2005,40,Bridge construction,Trenches,Conservation activities,1,1,TETOCH BET SERA SELMISERU,,Tigray,4,3,8,88,4,4,53
0104030040406501,01040300404065,010403088800404065,01040300404,010403088800404,Rural,2733.142578125,Tigray,4,3,4,4,65,1,Yes,Yes,,,No,Ignorance,,Yes,,,Yes,,,Governement Organization,,,2,,,182,91,91,91,91,No,,,,,,,1,1,ERJENA,,Tigray,4,3,8,88,4,4,65
0104030040407401,01040300404074,010403088800404074,01040300404,010403088800404,Rural,1584.430419921875,Tigray,4,3,4,4,74,1,Yes,No,Lack of Money,,No,Lack of Money,,No,Unable to Pay the Loan,,No,Ignorance,,Never Used Fertilizer,,,0,Other (Specify),Rented out land my land,0,0,0,0,0,No,,,,,,,1,1,,,Tigray,4,3,8,88,4,4,74
0104030040407901,01040300404079,010403088800404079,01040300404,010403088800404,Rural,2733.142578125,Tigray,4,3,4,4,79,1,Yes,Yes,,,No,Non-Availability of the Program,,Yes,,,Yes,,,Governement Organization,,,2,,,100,50,50,50,50,Yes,Yekatit,2004,40,Bridge construction,Trenches,Conservation activities,1,1,YTENACHEGER,,Tigray,4,3,8,88,4,4,79
0104030040409301,01040300404093,010403088800404093,01040300404,010403088800404,Rural,2733.142578125,Tigray,4,3,4,4,93,1,Yes,Yes,,,No,Lack of Money,,Yes,,,No,Non-Availability of the Service,,Governement Organization,,,0,Other (Specify),,87,43,44,43,44,Yes,Yekatit,2005,40,Bridge construction,Trenches,Conservation activities,1,1,,,Tigray,4,3,8,88,4,4,93
0104030040410601,01040300404106,010403088800404106,01040300404,010403088800404,Rural,2733.142578125,Tigray,4,3,4,4,106,1,Yes,Yes,,,No,Non-Availability of the Program,,Yes,,,Yes,,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,100,50,50,50,50,Yes,Yekatit,2005,40,Bridge construction,Trenches,Conservation activities,1,1,SETOCH BET SELMISERU,YWENDE SERA SELHON,Tigray,4,3,8,88,4,4,106
0104030040411801,01040300404118,010403088800404118,01040300404,010403088800404,Rural,2733.142578125,Tigray,4,3,4,4,118,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,2,,,100,50,50,50,50,Yes,Yekatit,2005,40,Bridge construction,Trenches,Conservation activities,1,1,WENDE SELMISERAW,,Tigray,4,3,8,88,4,4,118
0104030040414301,01040300404143,010403088800404143,01040300404,010403088800404,Rural,1584.430419921875,Tigray,4,3,4,4,143,1,Yes,Yes,,,No,Lack of Money,,Yes,,,No,Inadequate Services Provided,,Governement Organization,,,0,Other (Specify),Rented out land my land,0,0,0,0,0,No,,,,,,,1,1,ERJENA,,Tigray,4,3,8,88,4,4,143
0104040010300101,01040400103001,010404088800103001,01040400103,010404088800103,Rural,1709.260620117188,Tigray,4,4,1,3,1,1,Yes,Yes,,,No,Ignorance,,Yes,,,Yes,,,Governement Organization,,,0,Using Borrowed Oxen,,50,25,25,25,25,Yes,Yekatit,2005,15,Terracing,Stone terracing,Conservation activities,1,2,,,Tigray,4,4,8,88,1,3,1
0104040010301101,01040400103011,010404088800103011,01040400103,010404088800103,Rural,1709.260620117188,Tigray,4,4,1,3,11,1,Yes,Yes,,,No,Skeptical of the Outcome,,Yes,,,Yes,,,Governement Organization,,,0,By Renting Ox,,25,0,25,0,8,Yes,Yekatit,2005,15,Terracing,Conservation activities,Stone terracing,1,1,,,Tigray,4,4,8,88,1,3,11
0104040010301601,01040400103016,010404088800103016,01040400103,010404088800103,Rural,1709.260620117188,Tigray,4,4,1,3,16,1,Yes,Yes,,,No,Lack of Money,,Yes,,,No,Inadequate Services Provided,,Governement Organization,,,0,By Renting Ox,,75,25,50,25,50,Yes,Yekatit,2006,15,Terracing,Preparing water harvesting  pits,Stone terracing,1,2,,,Tigray,4,4,8,88,1,3,16
0104040010303101,01040400103031,010404088800103031,01040400103,010404088800103,Rural,1709.260620117188,Tigray,4,4,1,3,31,1,Yes,No,Lack of Money,,No,Lack of Money,,No,Unable to Pay the Loan,,No,Non-Availability of the Service,,Governement Organization,,,0,Using Borrowed Oxen,,0,0,0,0,0,No,,,,,,,1,1,,,Tigray,4,4,8,88,1,3,31
0104040010304601,01040400103046,010404088800103046,01040400103,010404088800103,Rural,109.3131713867188,Tigray,4,4,1,3,46,1,No,No,Lack of Money,,No,Other Specify,Ignorance,No,Other Specify,Because I don't need credit,No,Other Specify,I don't need the advisory services,Governement Organization,,,0,,,0,0,0,0,0,No,,,,,,,,,yzotaw akraitewal,,Tigray,4,4,8,88,1,3,46
0104040010304701,01040400103047,010404088800103047,01040400103,010404088800103,Rural,1709.260620117188,Tigray,4,4,1,3,47,1,Yes,Yes,,,No,Ignorance,,Yes,,,Yes,,,Governement Organization,,,1,By Pairing Mine with Someone's Ox,,100,50,50,50,50,Yes,Yekatit,2005,15,Terracing,Stone terracing,Conservation activities,1,3,,,Tigray,4,4,8,88,1,3,47
0104040010306201,01040400103062,010404088800103062,01040400103,010404088800103,Rural,1709.260620117188,Tigray,4,4,1,3,62,1,Yes,Yes,,,No,Ignorance,,Yes,,,Yes,,,Governement Organization,,,0,By Renting Ox,,100,50,50,50,50,Yes,Yekatit,2005,15,Terracing,Conservation activities,Stone terracing,1,2,,,Tigray,4,4,8,88,1,3,62
0104040010307701,01040400103077,010404088800103077,01040400103,010404088800103,Rural,1709.260620117188,Tigray,4,4,1,3,77,1,Yes,Yes,,,No,Ignorance,,Yes,,,No,Ignorance,,Governement Organization,,,0,By Renting Ox,,50,25,25,25,25,Yes,Yekatit,2005,15,Conservation activities,Stone terracing,Road construction,1,2,,,Tigray,4,4,8,88,1,3,77
0104040010309201,01040400103092,010404088800103092,01040400103,010404088800103,Rural,1709.260620117188,Tigray,4,4,1,3,92,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,0,By Renting Ox,,67,30,37,30,37,Yes,Yekatit,2005,15,Terracing,Stone terracing,Terracing,1,1,,,Tigray,4,4,8,88,1,3,92
0104040010310701,01040400103107,010404088800103107,01040400103,010404088800103,Rural,1709.260620117188,Tigray,4,4,1,3,107,1,Yes,Yes,,,No,Ignorance,,Yes,,,Yes,,,Governement Organization,,,0,By Renting Ox,,50,25,25,25,25,Yes,Yekatit,2005,15,Terracing,Stone terracing,Preparing water harvesting  pits,1,1,,,Tigray,4,4,8,88,1,3,107
0104040010312201,01040400103122,010404088800103122,01040400103,010404088800103,Rural,1709.260620117188,Tigray,4,4,1,3,122,1,Yes,Yes,,,No,Lack of Money,,Yes,,,Yes,,,Governement Organization,,,0,By Renting Ox,,50,25,25,25,25,Yes,Yekatit,2005,15,Stone terracing,Conservation activities,Terracing,1,1,,,Tigray,4,4,8,88,1,3,122
0104040010313701,01040400103137,010404088800103137,01040400103,010404088800103,Rural,1709.260620117188,Tigray,4,4,1,3,137,1,Yes,No,Lack of Money,,No,Ignorance,,Yes,,,No,Ignorance,,Governement Organization,,,0,By Renting Ox,,0,0,0,0,0,No,,,,,,,1,1,,,Tigray,4,4,8,88,1,3,137
0104050070100401,01040500701004,010405088800701004,01040500701,010405088800701,Rural,1914.927978515625,Tigray,4,5,7,1,4,1,Yes,No,Skeptical of the Outcome,,No,Lack of Adequate Crop Field,,Yes,,,Yes,,,Governement Organization,,,2,,,50,25,25,0,0,Yes,Sene,2005,20,Terracing,Conservation activities,Preparing water harvesting  pits,1,1,BMESMAMAT,MENGED ASCHEGARI SLHONE,Tigray,4,5,8,88,7,1,4
0104050070102501,01040500701025,010405088800701025,01040500701,010405088800701,Rural,1914.927978515625,Tigray,4,5,7,1,25,1,Yes,No,Skeptical of the Outcome,,No,Non-Availability of the Program,,Yes,,,No,Non-Availability of the Service,,Governement Organization,,,2,,,50,25,25,0,0,Yes,Sene,2005,15,Terracing,Tree planting,Conservation activities,1,1,bemesemamat,behmem mknyat,Tigray,4,5,8,88,7,1,25
0104050070104601,01040500701046,010405088800701046,01040500701,010405088800701,Rural,1914.927978515625,Tigray,4,5,7,1,46,1,Yes,No,Skeptical of the Outcome,,Yes,,,Yes,,,Yes,,,Governement Organization,,,2,,,50,25,25,0,0,Yes,Sene,2005,15,Terracing,Conservation activities,Preparing water harvesting  pits,1,1,BEMESEMAMAT,BOTAW RUQ SLEHONE,Tigray,4,5,8,88,7,1,46
0104050070106201,01040500701062,010405088800701062,01040500701,010405088800701,Rural,404.562255859375,Tigray,4,5,7,1,62,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Other Specify,Because I don't need credit,No,Other Specify,Because I am not caltivating any land,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Tigray,4,5,8,88,7,1,62
0104050070107001,01040500701070,010405088800701070,01040500701,010405088800701,Rural,1914.927978515625,Tigray,4,5,7,1,70,1,Yes,No,Skeptical of the Outcome,,Yes,,,Yes,,,Yes,,,Governement Organization,,,0,Other (Specify),They Contiribute Labor and others give Oxen,50,25,25,0,0,Yes,Sene,2005,20,Terracing,Tree planting,Preparing water harvesting  pits,1,1,aqm slelalat,mengedu slemaymch,Tigray,4,5,8,88,7,1,70
0104050070111401,01040500701114,010405088800701114,01040500701,010405088800701,Rural,1914.927978515625,Tigray,4,5,7,1,114,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,2,,,100,50,50,50,50,Yes,Megabit,2005,40,Terracing,Stone terracing,Conservation activities,1,1,bemefeqaqed,yewend blen new ymnasqmtew,Tigray,4,5,8,88,7,1,114
0104050070113501,01040500701135,010405088800701135,01040500701,010405088800701,Rural,1914.927978515625,Tigray,4,5,7,1,135,1,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Governement Organization,,,2,,,200,175,175,175,175,Yes,Sene,2005,20,Terracing,Conservation activities,Tree planting,1,1,memastamaemna (memefakaked),ye meshekme akm yelegnm,Tigray,4,5,8,88,7,1,135
0104050070114101,01040500701141,010405088800701141,01040500701,010405088800701,Rural,404.562255859375,Tigray,4,5,7,1,141,1,No,No,Other Specify,BECAUSE IDON'T HAVE FARM LAND/I AM NOT FARMING,No,Other Specify,Because I don't have farm land currently under my operation,No,Other Specify,Because I don't need credit,No,Other Specify,Because I am not caltivating any land,Never Used Fertilizer,,,,,,0,0,0,0,0,No,,,,,,,,,,,Tigray,4,5,8,88,7,1,141
